x,y,r,E_x,E_y,E_z,E,phi
1,90,63.25345840347388,-6.595109065748116e-05,7.64942004046464e-06,4.515624763648483e-07,6.639475803508002e-05,6.639869837819326e-05
1,91,63.89053137985315,-5.837512411881785e-05,7.602507053570165e-06,3.9953345703274277e-07,5.886945605634777e-05,5.8771247891090633e-05
1,92,64.53681120105021,-5.084873569121279e-05,7.549762952714256e-06,3.4785529848039467e-07,5.1407332602904756e-05,5.119368427105293e-05
1,93,65.19202405202648,-4.337758281510059e-05,7.491417496285156e-06,2.9657827911931764e-07,4.402072223010662e-05,4.367172198566212e-05
1,94,65.85590330410783,-3.596709791241461e-05,7.427693308674565e-06,2.457514771602793e-07,3.6726872367756484e-05,3.6210849278482617e-05
1,95,66.52818951391959,-2.8622495636820985e-05,7.35880575297392e-06,1.9542273388865112e-07,2.9553975513198876e-05,2.881633536831299e-05
1,96,67.20863039818622,-2.13487802400374e-05,7.284962804977557e-06,1.456386190267378e-07,2.2557976669344037e-05,2.1493237772534777e-05
1,97,67.89698078707183,-1.4150753059021727e-05,7.206364919171786e-06,9.644439819290154e-08,1.5880327736152846e-05,1.4246409758357877e-05
1,98,68.59300255857006,-7.033020137260584e-06,7.1232048791789385e-06,4.788400245721249e-08,1.0010280359688375e-05,7.0805079341912046e-06
1,99,69.29646455628166,-0.0,3.5402539670956023e-06,-0.0,3.5402539670956023e-06,0.0
2,0,69.31089380465383,-0.0,-1.3305155960452967e-05,-0.0,1.3305155960452967e-05,0.0
2,1,68.59300255857006,-1.3104610319490129e-05,-2.6415761496167047e-05,1.9229389667061857e-07,2.9488306902749866e-05,2.6610311920905935e-05
2,2,67.88225099390856,-2.601787873012389e-05,-2.6017877221289754e-05,3.8162476001090884e-07,3.6796814891713046e-05,5.2831522992334095e-05
2,3,67.17886572427373,-3.8731197654239275e-05,-2.560275533590326e-05,5.678406181076914e-07,4.64319846171736e-05,7.864606636348545e-05
2,4,66.48308055437865,-5.123628331729962e-05,-2.5171048367686335e-05,7.507946482071518e-07,5.7090297745788444e-05,0.00010403703366414061
2,5,65.79513659838392,-6.352516974936245e-05,-2.4723396457687968e-05,9.30345247066917e-07,6.817300834177754e-05,0.00012898816309885811
2,6,65.11528238439882,-7.559020230347088e-05,-2.4260426375664594e-05,1.1063560985378497e-06,7.939566106548562e-05,0.00015348382657951655
2,7,64.4437739428721,-8.742403066312426e-05,-2.3782750490304434e-05,1.2786962364560582e-06,9.061023905903842e-05,0.0001775090158501873
2,8,63.7808748764079,-9.901960131711128e-05,-2.3290965706140057e-05,1.4472401016543262e-06,0.00010173222219354147,0.00020104932756012542
2,9,63.12685640834652,-0.00011037014948517619,-2.2785652388415553e-05,1.6118675949715414e-06,0.00011270915654590609,0.00022409094726246742
2,10,62.48199740725323,-0.00012146919049203717,-2.2267373294251096e-05,1.772464125415627e-06,0.00012350603945270137,0.0002466206323369565
2,11,61.84658438426491,-0.00013231051059465178,-2.1736672533652097e-05,1.9289206537216066e-06,0.00013409800476346038,0.0002686256938509696
2,12,61.220911460055866,-0.00014288815728124925,-2.1194074590566187e-05,2.0811337300119775e-06,0.00014446641618931266,0.0002900939774042607
