x,y,E_x,E_y,E_z
1,68,-0.015886307641743272,0.0002309292185423712,5.4012424667085335e-06
1,69,-0.015640481013804233,0.0002491076820234665,4.969762554428089e-06
1,70,-0.015390072327483134,0.0002664132691958367,5.2552890163542684e-06
1,71,-0.015106882215873224,0.00028560528966056417,4.7930289470629606e-06
1,72,-0.014820833219369098,0.0003039451362315069,5.079394650851776e-06
1,73,-0.014498429633017562,0.0003239603866219921,4.5888613113120175e-06
1,74,-0.014174817397057,0.00034317602954269354,4.872614883771019e-06
1,75,-0.013811789538978492,0.00036376581152681043,4.357492343740402e-06
1,76,-0.01344906983972434,0.00038363717907455644,4.634373820262827e-06
1,77,-0.013044558800773745,0.00040449900441638827,4.09956461777574e-06
1,78,-0.012641686513978886,0.00042474780772919045,4.364515208024437e-06
1,79,-0.012195486202292055,0.0004455326131214826,3.816106136918067e-06
1,80,-0.011752026019877078,0.00046582865663386507,4.063346163762048e-06
1,81,-0.01126466705763506,0.00048615061762788403,3.5084959085010525e-06
1,82,-0.010780888666150084,0.0005061210116123465,3.7316712488272286e-06
1,83,-0.010253700223000232,0.0005255697476725489,3.1784228464492095e-06
1,84,-0.009730652307102933,0.0005448108127642549,3.370814621082331e-06
1,85,-0.009165797436797452,0.0005629655930011659,2.8278412406018694e-06
1,86,-0.008605355490343337,0.0005810570477618841,2.9826282337388e-06
1,87,-0.008005836495823196,0.0005975024317924457,2.4589257241660473e-06
1,88,-0.00741072043252754,0.0006140232671861721,2.5694844872350617e-06
1,89,-0.006780352073049369,0.0006283654648682989,2.074028179926187e-06
1,90,-0.006154110987132748,0.0006429107513820139,2.134252348844068e-06
1,91,-0.005497460893858416,0.0006547938749384267,1.6756384087126402e-06
1,92,-0.004844423954088573,0.0006669916349129291,1.6802567011035136e-06
1,93,-0.004166721342788045,0.0006761129605234596,1.266349701152785e-06
1,94,-0.0034919156073250166,0.0006856401827794324,1.2112215132073934e-06
1,95,-0.002798931150791514,0.0006917635450687189,8.488297635238576e-07
1,96,-0.002107968940643109,0.0006983604291411421,7.311982886349863e-07
1,97,-0.001405870358723467,0.0007013269445744783,4.2579680118457267e-07
1,98,-0.0007048105893822965,0.0007048085400606041,2.4448206231757414e-07
1,99,-0.0,0.0007045439913678009,-0.0
