x,y,E_x,E_y,E_z
87,11,0.0034328768488337685,-0.003785984137453135,1.9866692082710913e-05
87,12,0.0037191484898572713,-0.003720075349111389,1.7846763100695662e-05
87,13,0.004014067533613285,-0.0036626503120520126,2.323256463406323e-05
87,14,0.004289348010448474,-0.003588427805630137,2.060281376028636e-05
87,15,0.004574749358594182,-0.0035227642859510244,2.648017235019548e-05
87,16,0.0048378142898739054,-0.0034410638411929324,2.3263435815986527e-05
87,17,0.005112472910419309,-0.003367948149683747,2.959486737020428e-05
87,18,0.00536223308675348,-0.003279658200106138,2.5818551585399252e-05
87,19,0.0056250489125474895,-0.003199908037909281,3.2563338397503805e-05
87,20,0.005860556403368744,-0.003105945939143498,2.8259255217169543e-05
87,21,0.00611055727134846,-0.0030203868880644483,3.537367765133609e-05
87,22,0.006331007731357481,-0.002921675043490571,3.0577819772191484e-05
87,23,0.006567348636638326,-0.0028311178790833003,3.8015415060543845e-05
87,24,0.006772079854720572,-0.0027285605759064108,3.276766800980324e-05
87,25,0.0069940387127200715,-0.0026337802651361375,4.0479520423152004e-05
87,26,0.0071825255855331935,-0.0025282420414988946,3.482330902632863e-05
87,27,0.007389495835185798,-0.002429959220477694,4.275837529887916e-05
87,28,0.007561342083924394,-0.00232224552106558,3.6740244190383575e-05
87,29,0.007752822596768107,-0.002221111148726286,4.484571735191567e-05
87,30,0.007907749674359206,-0.002111951933041728,3.851484697777602e-05
87,31,0.00808333255240825,-0.0020085356846764116,4.67365606845252e-05
87,32,0.008221166303814337,-0.0018985725292741396,4.01442222871598e-05
87,33,0.008380523246754076,-0.001793355331252848,4.842709637596643e-05
87,34,0.008501178979495441,-0.0016831324160127559,4.162605158131161e-05
87,35,0.008644046969931166,-0.0015765033329034825,4.991457794289306e-05
87,36,0.008747513655509999,-0.0014664625252009955,4.295843071989991e-05
87,37,0.00887368073899214,-0.0013587199993107604,5.1197196761706976e-05
87,38,0.00896000508720203,-0.0012492000560517802,4.4139707614479495e-05
87,39,0.009069297000364518,-0.0011405572786391052,5.22739526308616e-05
87,40,0.009138568116903396,-0.0010317969878260239,4.5168326833745776e-05
87,41,0.009230836434041725,-0.000922390969042633,5.314452460942337e-05
87,42,0.009283171681887088,-0.0008145358697494928,4.604268802257949e-05
87,43,0.009358284007385635,-0.0007044395949178245,5.3809147052809314e-05
87,44,0.00939381654900133,-0.000597551771776457,4.6761024480340696e-05
87,45,0.0094516490930927,-0.0004867887109891375,5.4268495393444693e-05
87,46,0.009470517413465933,-0.000380859079555651,4.732130749422053e-05
87,47,0.009510950080378604,-0.0002694192758014857,5.4523585698532107e-05
87,48,0.009513289614366573,-0.00016438177078813287,4.772118106757817e-05
87,49,0.009536203545254397,-5.22387729474591e-05,5.457569140276952e-05
87,50,0.009522140397718433,5.201408517523792e-05,4.795793055530073e-05
87,51,0.009527417786229314,0.00016488607279784712,5.442627988094112e-05
87,52,0.00949706447293791,0.00026848665623290663,4.8028487458023905e-05
87,53,0.009484590432895276,0.0003820959065066465,5.407697071956735e-05
87,54,0.00943804359320987,0.00048518433422343327,4.7929471275610924e-05
87,55,0.009407709900039814,0.0005995054047994094,5.3529516693975876e-05
87,56,0.009345050015853298,0.0007022120627394532,4.76572679258061e-05
87,57,0.009296760629495603,0.0008171706265978976,5.278580758143192e-05
87,58,0.009218053880035285,0.0009195986800470263,4.720814284125269e-05
87,59,0.009151732233406172,0.0010350577519128226,5.18478960702326e-05
87,60,0.009057034667746558,0.0011372660784379693,4.6578385516193865e-05
87,61,0.008972632723463818,0.0012530140822605146,5.0718044182190836e-05
87,62,0.008861996904467692,0.0013550011854166419,4.576448102827646e-05
87,63,0.008759505921123026,0.001470742384270085,4.9398787839272096e-05
87,64,0.008632990079648739,0.0015724319606650744,4.476330295418579e-05
87,65,0.008512452896997647,0.001687779805862849,4.789301649606864e-05
87,66,0.008370132456940363,0.0017890086903218846,4.357232116969367e-05
